site,date,latitude,longitude,SST
Indian Cove,04/17/14,48.565,-122.925,8.76
Indian Cove,04/18/14,48.565,-122.925,8.63
Indian Cove,04/19/14,48.565,-122.925,8.58
Indian Cove,04/20/14,48.565,-122.925,8.06
Indian Cove,04/21/14,48.565,-122.925,8.61
Indian Cove,04/22/14,48.565,-122.925,8.66
Indian Cove,04/23/14,48.565,-122.925,8.45
Indian Cove,04/24/14,48.565,-122.925,8.52
Indian Cove,04/25/14,48.565,-122.925,8.68
Indian Cove,04/26/14,48.565,-122.925,8.49
Indian Cove,04/27/14,48.565,-122.925,8.81
Indian Cove,04/28/14,48.565,-122.925,8.67
Indian Cove,04/29/14,48.565,-122.925,8.57
Indian Cove,04/30/14,48.565,-122.925,7.37
Indian Cove,05/01/14,48.565,-122.925,8.69
Indian Cove,05/02/14,48.565,-122.925,9.83
Indian Cove,05/03/14,48.565,-122.925,9.32
Indian Cove,05/04/14,48.565,-122.925,9.29
Indian Cove,05/05/14,48.565,-122.925,9.49
Indian Cove,05/06/14,48.565,-122.925,9.36
Indian Cove,05/07/14,48.565,-122.925,9.17
Indian Cove,05/08/14,48.565,-122.925,9.3
Indian Cove,05/09/14,48.565,-122.925,9.33
Indian Cove,05/10/14,48.565,-122.925,9.06
Indian Cove,05/11/14,48.565,-122.925,9.38
Indian Cove,05/12/14,48.565,-122.925,9.58
Indian Cove,05/13/14,48.565,-122.925,9.81
Indian Cove,05/14/14,48.565,-122.925,10.48
Indian Cove,05/15/14,48.565,-122.925,10.8
Indian Cove,05/16/14,48.565,-122.925,9.9
Indian Cove,05/17/14,48.565,-122.925,9.91
Indian Cove,05/18/14,48.565,-122.925,9.88
Indian Cove,05/19/14,48.565,-122.925,10.3
Indian Cove,05/20/14,48.565,-122.925,10.46
Indian Cove,05/21/14,48.565,-122.925,10.09
Indian Cove,05/22/14,48.565,-122.925,10.01
Indian Cove,05/23/14,48.565,-122.925,10.21
Indian Cove,05/24/14,48.565,-122.925,10.4
Indian Cove,05/25/14,48.565,-122.925,9.49
Indian Cove,05/26/14,48.565,-122.925,9.78
Indian Cove,05/27/14,48.565,-122.925,9.87
Indian Cove,05/28/14,48.565,-122.925,9.91
Indian Cove,05/29/14,48.565,-122.925,9.88
Indian Cove,05/30/14,48.565,-122.925,9.59
Indian Cove,05/31/14,48.565,-122.925,9.95
Indian Cove,06/01/14,48.565,-122.925,10.58
Indian Cove,06/02/14,48.565,-122.925,10.65
Indian Cove,06/03/14,48.565,-122.925,11.05
Indian Cove,06/04/14,48.565,-122.925,11.16
Indian Cove,06/05/14,48.565,-122.925,11.6
Indian Cove,06/06/14,48.565,-122.925,11.73
Indian Cove,06/07/14,48.565,-122.925,12.97
Indian Cove,06/08/14,48.565,-122.925,12.75
Indian Cove,06/09/14,48.565,-122.925,12.7
Indian Cove,06/10/14,48.565,-122.925,13.09
Indian Cove,06/11/14,48.565,-122.925,11.81
Indian Cove,06/12/14,48.565,-122.925,11
Indian Cove,06/13/14,48.565,-122.925,11.15
Indian Cove,06/14/14,48.565,-122.925,11.19
Indian Cove,06/15/14,48.565,-122.925,10.42
Indian Cove,06/16/14,48.565,-122.925,10.94
Indian Cove,06/17/14,48.565,-122.925,10.69
Indian Cove,06/18/14,48.565,-122.925,11.19
Indian Cove,06/19/14,48.565,-122.925,10.55
Indian Cove,06/20/14,48.565,-122.925,10.5
Indian Cove,06/21/14,48.565,-122.925,10.56
Indian Cove,06/22/14,48.565,-122.925,10.4
Indian Cove,06/23/14,48.565,-122.925,10.37
Indian Cove,06/24/14,48.565,-122.925,10.4
Indian Cove,06/25/14,48.565,-122.925,10.67
Indian Cove,06/26/14,48.565,-122.925,11.15
Indian Cove,06/27/14,48.565,-122.925,10.74
Indian Cove,06/28/14,48.565,-122.925,10.64
Indian Cove,06/29/14,48.565,-122.925,10.64
Indian Cove,06/30/14,48.565,-122.925,10.58
Indian Cove,07/01/14,48.565,-122.925,10.75
Indian Cove,07/02/14,48.565,-122.925,10.67
Indian Cove,07/03/14,48.565,-122.925,11.05
Indian Cove,07/04/14,48.565,-122.925,10.79
