site,date,latitude,longitude,SST
Mosquito Pass,08/28/13,48.585,-123.165,11.12
Mosquito Pass,08/29/13,48.585,-123.165,11.61
Mosquito Pass,08/30/13,48.585,-123.165,12.5
Mosquito Pass,08/31/13,48.585,-123.165,11.3
Mosquito Pass,12/01/13,48.585,-123.165,8.14
Mosquito Pass,12/02/13,48.585,-123.165,8.38
Mosquito Pass,12/03/13,48.585,-123.165,8.29
Mosquito Pass,12/04/13,48.585,-123.165,8.01
Mosquito Pass,12/05/13,48.585,-123.165,7.69
Mosquito Pass,12/06/13,48.585,-123.165,7.82
Mosquito Pass,12/07/13,48.585,-123.165,7.76
Mosquito Pass,12/08/13,48.585,-123.165,7.69
Mosquito Pass,12/09/13,48.585,-123.165,7.16
Mosquito Pass,12/10/13,48.585,-123.165,7.08
Mosquito Pass,12/11/13,48.585,-123.165,7.11
Mosquito Pass,12/12/13,48.585,-123.165,7.13
Mosquito Pass,12/13/13,48.585,-123.165,7.14
Mosquito Pass,12/14/13,48.585,-123.165,7.13
Mosquito Pass,12/15/13,48.585,-123.165,7.11
Mosquito Pass,12/16/13,48.585,-123.165,7.72
Mosquito Pass,12/17/13,48.585,-123.165,7.62
Mosquito Pass,12/18/13,48.585,-123.165,7.65
Mosquito Pass,12/19/13,48.585,-123.165,7.76
Mosquito Pass,12/20/13,48.585,-123.165,7.78
Mosquito Pass,12/21/13,48.585,-123.165,7.77
Mosquito Pass,12/22/13,48.585,-123.165,7.76
Mosquito Pass,12/23/13,48.585,-123.165,7.74
Mosquito Pass,12/24/13,48.585,-123.165,7.52
Mosquito Pass,12/25/13,48.585,-123.165,7.44
Mosquito Pass,12/26/13,48.585,-123.165,7.33
Mosquito Pass,12/27/13,48.585,-123.165,7.75
Mosquito Pass,12/28/13,48.585,-123.165,7.56
Mosquito Pass,12/29/13,48.585,-123.165,7.54
Mosquito Pass,12/30/13,48.585,-123.165,7.32
Mosquito Pass,12/31/13,48.585,-123.165,7.19
Mosquito Pass,01/01/14,48.585,-123.165,7.08
Mosquito Pass,01/02/14,48.585,-123.165,7.01
Mosquito Pass,01/03/14,48.585,-123.165,7.76
Mosquito Pass,01/04/14,48.585,-123.165,7.65
Mosquito Pass,01/05/14,48.585,-123.165,6.78
Mosquito Pass,01/06/14,48.585,-123.165,7.05
Mosquito Pass,01/07/14,48.585,-123.165,7.12
Mosquito Pass,01/08/14,48.585,-123.165,7.15
Mosquito Pass,01/09/14,48.585,-123.165,7.63
Mosquito Pass,01/10/14,48.585,-123.165,7.56
Mosquito Pass,01/11/14,48.585,-123.165,7.54
Mosquito Pass,01/12/14,48.585,-123.165,7.62
Mosquito Pass,01/13/14,48.585,-123.165,7.62
Mosquito Pass,01/14/14,48.585,-123.165,7.52
Mosquito Pass,01/15/14,48.585,-123.165,7.41
Mosquito Pass,01/16/14,48.585,-123.165,7.3
Mosquito Pass,01/17/14,48.585,-123.165,7.65
Mosquito Pass,01/18/14,48.585,-123.165,7.74
