site,date,latitude,longitude,SST
Ship Harbor,06/17/13,48.505,-122.675,12.5
Ship Harbor,06/18/13,48.505,-122.675,13.76
Ship Harbor,06/19/13,48.505,-122.675,13.92
Ship Harbor,06/20/13,48.505,-122.675,12.29
Ship Harbor,06/21/13,48.505,-122.675,12
Ship Harbor,06/22/13,48.505,-122.675,12.8
Ship Harbor,06/23/13,48.505,-122.675,13.16
Ship Harbor,06/24/13,48.505,-122.675,12.82
Ship Harbor,06/26/13,48.505,-122.675,172.2
Ship Harbor,06/27/13,48.505,-122.675,11.67
Ship Harbor,06/28/13,48.505,-122.675,10.63
Ship Harbor,06/29/13,48.505,-122.675,14.33
Ship Harbor,06/30/13,48.505,-122.675,15.03
Ship Harbor,07/01/13,48.505,-122.675,16.44
Ship Harbor,07/02/13,48.505,-122.675,15.02
Ship Harbor,07/03/13,48.505,-122.675,14.46
Ship Harbor,07/04/13,48.505,-122.675,14.02
Ship Harbor,07/05/13,48.505,-122.675,14.01
Ship Harbor,07/06/13,48.505,-122.675,13.83
Ship Harbor,07/07/13,48.505,-122.675,13.89
Ship Harbor,07/08/13,48.505,-122.675,14.86
Ship Harbor,07/09/13,48.505,-122.675,14.74
Ship Harbor,07/10/13,48.505,-122.675,14.74
Ship Harbor,07/11/13,48.505,-122.675,13.22
Ship Harbor,07/12/13,48.505,-122.675,11.95
Ship Harbor,07/13/13,48.505,-122.675,12.16
Ship Harbor,07/14/13,48.505,-122.675,12.35
Ship Harbor,07/15/13,48.505,-122.675,13.35
Ship Harbor,07/16/13,48.505,-122.675,14.25
Ship Harbor,07/17/13,48.505,-122.675,16.13
Ship Harbor,07/18/13,48.505,-122.675,14.34
Ship Harbor,07/19/13,48.505,-122.675,15.05
Ship Harbor,07/20/13,48.505,-122.675,15.7
Ship Harbor,07/21/13,48.505,-122.675,14.87
Ship Harbor,07/22/13,48.505,-122.675,13.7
Ship Harbor,07/23/13,48.505,-122.675,14.03
Ship Harbor,07/24/13,48.505,-122.675,15.29
Ship Harbor,07/25/13,48.505,-122.675,15.12
Ship Harbor,07/26/13,48.505,-122.675,14.29
Ship Harbor,07/27/13,48.505,-122.675,13.05
Ship Harbor,07/28/13,48.505,-122.675,12.8
Ship Harbor,07/29/13,48.505,-122.675,13.89
Ship Harbor,07/30/13,48.505,-122.675,13.61
Ship Harbor,07/31/13,48.505,-122.675,15.99
Ship Harbor,08/01/13,48.505,-122.675,12.55
Ship Harbor,08/02/13,48.505,-122.675,12.93
Ship Harbor,08/03/13,48.505,-122.675,12.47
