site,date,latitude,longitude,SST
Beach Haven,02/10/14,48.695,-122.955,6.75
Beach Haven,02/11/14,48.695,-122.955,6.75
Beach Haven,02/12/14,48.695,-122.955,7.53
Beach Haven,02/13/14,48.695,-122.955,6.49
Beach Haven,02/14/14,48.695,-122.955,7.07
Beach Haven,02/15/14,48.695,-122.955,7.17
Beach Haven,02/16/14,48.695,-122.955,7.25
Beach Haven,02/17/14,48.695,-122.955,7.41
Beach Haven,02/18/14,48.695,-122.955,7.06
Beach Haven,02/19/14,48.695,-122.955,7.48
Beach Haven,02/20/14,48.695,-122.955,7.46
Beach Haven,02/21/14,48.695,-122.955,7.1
Beach Haven,02/22/14,48.695,-122.955,6.95
Beach Haven,02/23/14,48.695,-122.955,6.89
Beach Haven,02/24/14,48.695,-122.955,6.82
Beach Haven,02/25/14,48.695,-122.955,7.13
Beach Haven,02/26/14,48.695,-122.955,6.91
Beach Haven,02/27/14,48.695,-122.955,5.76
Beach Haven,02/28/14,48.695,-122.955,6.39
Beach Haven,03/01/14,48.695,-122.955,7.39
Beach Haven,03/02/14,48.695,-122.955,7.17
Beach Haven,03/03/14,48.695,-122.955,7.17
Beach Haven,03/04/14,48.695,-122.955,7.15
Beach Haven,03/05/14,48.695,-122.955,6.87
Beach Haven,03/06/14,48.695,-122.955,7.02
Beach Haven,03/07/14,48.695,-122.955,6.68
Beach Haven,03/08/14,48.695,-122.955,5.02
Beach Haven,03/09/14,48.695,-122.955,6.09
Beach Haven,03/10/14,48.695,-122.955,7.44
Beach Haven,03/11/14,48.695,-122.955,7.21
Beach Haven,03/12/14,48.695,-122.955,6.96
Beach Haven,03/13/14,48.695,-122.955,7.29
Beach Haven,03/14/14,48.695,-122.955,7.43
Beach Haven,03/15/14,48.695,-122.955,6.82
Beach Haven,03/16/14,48.695,-122.955,6.62
Beach Haven,03/17/14,48.695,-122.955,7.56
Beach Haven,03/18/14,48.695,-122.955,6.96
Beach Haven,03/19/14,48.695,-122.955,7.76
Beach Haven,03/20/14,48.695,-122.955,7.38
Beach Haven,03/21/14,48.695,-122.955,7.09
Beach Haven,03/22/14,48.695,-122.955,6.58
Beach Haven,03/23/14,48.695,-122.955,7.54
Beach Haven,03/24/14,48.695,-122.955,7.16
Beach Haven,03/25/14,48.695,-122.955,7.18
Beach Haven,03/26/14,48.695,-122.955,7.17
Beach Haven,03/27/14,48.695,-122.955,7.85
Beach Haven,03/28/14,48.695,-122.955,7.91
Beach Haven,03/29/14,48.695,-122.955,7.48
Beach Haven,03/30/14,48.695,-122.955,7.75
Beach Haven,03/31/14,48.695,-122.955,7.67
Beach Haven,04/01/14,48.695,-122.955,7.9
Beach Haven,04/02/14,48.695,-122.955,7.77
Beach Haven,04/03/14,48.695,-122.955,7.76
